"","File.Name","Sound.Source","Min","X1Q","Median","Mean","X3Q","Max","Length"
"780","Adultmale_laugh10.spec.csv","Adultmale_laugh",280.7,280.9,281.1,281.1,281.3,281.5,2
"781","Adultmale_laugh10.spec.csv","Adultmale_laugh",109.9,109.9,109.9,109.9,109.9,109.9,1
"782","Adultmale_laugh10.spec.csv","Adultmale_laugh",396.7,396.7,396.8,396.8,396.9,397,2
"783","Adultmale_laugh11.512.csv","Adultmale_laugh",81.7,162.2,287.8,589.7,478.7,3852,136
"784","Adultmale_laugh11.csv","Adultmale_laugh",81.7,179,287.4,576.8,517.1,3852,271
"785","Adultmale_laugh11.spec.csv","Adultmale_laugh",99.1,154.6,160.1,310.3,549.7,1762,169
"786","Adultmale_laugh11.spec.csv","Adultmale_laugh",53.78,248.7,291.3,694,573.5,3852,372
"787","Adultmale_laugh11.spec.csv","Adultmale_laugh",285.4,285.5,285.5,285.5,285.5,285.5,2
"788","Adultmale_laugh11.spec.csv","Adultmale_laugh",284,284.5,285.1,285.1,285.6,286.2,2
"789","Adultmale_laugh12.512.csv","Adultmale_laugh",380,380,380,380,380,380,1
"790","Adultmale_laugh12.512.csv","Adultmale_laugh",57.76,250.4,287.1,423.7,318.5,3451,82
"791","Adultmale_laugh12.512.csv","Adultmale_laugh",122.8,241,346.7,1380,2712,3722,53
"792","Adultmale_laugh12.csv","Adultmale_laugh",380,384.5,389,393.2,399.8,410.5,3
"793","Adultmale_laugh12.csv","Adultmale_laugh",57.76,261.8,292.1,450.6,320.1,3468,165
"794","Adultmale_laugh12.csv","Adultmale_laugh",93.17,239.6,344.9,1374,2763,3725,105
"795","Adultmale_laugh12.spec.csv","Adultmale_laugh",384,387.8,391.6,394.4,398.3,410.5,4
"796","Adultmale_laugh12.spec.csv","Adultmale_laugh",377.8,377.8,377.8,377.8,377.8,377.8,1
"797","Adultmale_laugh12.spec.csv","Adultmale_laugh",90.65,240.3,270.6,635.2,396,3497,85
"798","Adultmale_laugh12.spec.csv","Adultmale_laugh",57.76,277.2,294.7,321.4,313.7,758.8,193
"799","Adultmale_laugh12.spec.csv","Adultmale_laugh",140.7,222.3,246.3,727.2,721.9,3486,49
"800","Adultmale_laugh12.spec.csv","Adultmale_laugh",122.8,210.4,304.9,1512,3319,3545,80
"801","Adultmale_laugh12.spec.csv","Adultmale_laugh",93.17,287.3,444.8,1332,1912,3725,128
"802","Adultmale_laugh13.512.csv","Adultmale_laugh",159.2,447.3,489.8,468.8,526.9,826.5,23
"803","Adultmale_laugh13.512.csv","Adultmale_laugh",70.42,463.3,492.9,494,523.3,1382,107
"804","Adultmale_laugh13.512.csv","Adultmale_laugh",197,209.6,210.6,867.7,403.4,3318,5
"805","Adultmale_laugh13.csv","Adultmale_laugh",54.99,453.2,491.3,471.2,535.5,826.5,48
"806","Adultmale_laugh13.csv","Adultmale_laugh",70.42,450.2,492,488.1,522.9,1382,214
"807","Adultmale_laugh13.csv","Adultmale_laugh",101.1,172.7,196.8,176.1,200.2,209.6,4
"808","Adultmale_laugh13.csv","Adultmale_laugh",100.2,210.6,395.1,885.4,403.4,3318,5
"809","Adultmale_laugh13.spec.csv","Adultmale_laugh",54.99,435.6,491.3,466.8,534.9,826.5,97
"810","Adultmale_laugh13.spec.csv","Adultmale_laugh",57.74,473.9,493.3,498.3,522.5,1382,387
"811","Adultmale_laugh13.spec.csv","Adultmale_laugh",244.4,245.6,246.4,449.3,702.4,858.7,6
"812","Adultmale_laugh13.spec.csv","Adultmale_laugh",96.7,151,302.9,369.5,521.6,731.7,33
"813","Adultmale_laugh13.spec.csv","Adultmale_laugh",101.1,196.4,196.7,180.8,197,197.2,6
"814","Adultmale_laugh13.spec.csv","Adultmale_laugh",209.6,209.6,209.6,209.6,209.6,209.6,1
"815","Adultmale_laugh13.spec.csv","Adultmale_laugh",100.2,119.9,194.6,686.3,210.4,3318,6
"816","Adultmale_laugh13.spec.csv","Adultmale_laugh",395.1,395.1,395.1,395.1,395.1,395.1,1
"817","Adultmale_laugh13.spec.csv","Adultmale_laugh",403.4,403.4,403.4,403.4,403.4,403.4,1
"818","Adultmale_laugh14.512.csv","Adultmale_laugh",141.1,292.5,368.3,767,579,3789,128
"819","Adultmale_laugh14.512.csv","Adultmale_laugh",105.4,221.1,241.1,1053,539.2,3755,9
"820","Adultmale_laugh14.csv","Adultmale_laugh",120.1,282.3,362.8,756.8,576.4,3789,256
"821","Adultmale_laugh14.csv","Adultmale_laugh",105.4,204.6,226.9,210.4,240,241.3,8
"822","Adultmale_laugh14.csv","Adultmale_laugh",209.5,458.9,609.9,1893,3732,3791,9
"823","Adultmale_laugh14.spec.csv","Adultmale_laugh",120.1,276.4,363.7,767.5,579,3817,512
"824","Adultmale_laugh14.spec.csv","Adultmale_laugh",105.3,197.2,227.1,201.7,238.1,241.4,14
"825","Adultmale_laugh14.spec.csv","Adultmale_laugh",209.5,216,227.2,262.1,234.9,458.9,6
"826","Adultmale_laugh14.spec.csv","Adultmale_laugh",539.2,2161,3732,2891,3763,3814,11
"827","Adultmale_laugh15.512.csv","Adultmale_laugh",131,484.4,560.6,1009,1774,3155,122
"828","Adultmale_laugh15.csv","Adultmale_laugh",131,486.4,560.8,1028,1777,3158,242
"829","Adultmale_laugh15.spec.csv","Adultmale_laugh",130.8,495.2,562,992,1774,2054,420
"830","Adultmale_laugh15.spec.csv","Adultmale_laugh",372.9,397.4,429.3,1180,3062,3165,62
"831","Adultmale_neutral01.512.csv","Adultmale_neutral",127.9,129.6,623.5,405.1,633,649.3,62
"832","Adultmale_neutral01.csv","Adultmale_neutral",127.9,129.6,623.3,403,633.3,649.3,125
"833","Adultmale_neutral01.spec.csv","Adultmale_neutral",127.9,129.6,623.7,407,633.5,649.3,250
"834","Adultmale_neutral02.512.csv","Adultmale_neutral",130.6,132.9,274,459,688,1388,110
"835","Adultmale_neutral02.csv","Adultmale_neutral",130.6,133.2,274.6,468.4,688.6,1400,220
"836","Adultmale_neutral02.spec.csv","Adultmale_neutral",130.6,133.2,274.3,466.1,689,1402,439
"837","Adultmale_neutral03.512.csv","Adultmale_neutral",113.8,116.3,120.2,128.1,126.2,274.1,68
"838","Adultmale_neutral03.csv","Adultmale_neutral",113.8,116.3,120.1,132.3,126.1,684.9,137
"839","Adultmale_neutral03.spec.csv","Adultmale_neutral",684.9,684.9,684.9,684.9,684.9,684.9,1
"840","Adultmale_neutral03.spec.csv","Adultmale_neutral",113.7,116.3,120,128.1,126.2,274.5,272
"841","Adultmale_neutral04.512.csv","Adultmale_neutral",112.5,628.9,640.2,610.7,655.2,679.4,74
"842","Adultmale_neutral04.512.csv","Adultmale_neutral",641.4,641.4,641.4,641.4,641.4,641.4,1
"843","Adultmale_neutral04.csv","Adultmale_neutral",342.6,342.6,342.6,342.6,342.6,342.6,1
"844","Adultmale_neutral04.csv","Adultmale_neutral",112.5,628.8,640.1,609,654.5,680.9,149
"845","Adultmale_neutral04.csv","Adultmale_neutral",641.4,642,642.6,642.6,643.2,643.8,2
"846","Adultmale_neutral04.spec.csv","Adultmale_neutral",342.6,342.6,342.6,342.6,342.6,342.6,1
"847","Adultmale_neutral04.spec.csv","Adultmale_neutral",112.5,628.8,640.3,607.2,654.8,681.1,297
"848","Adultmale_neutral04.spec.csv","Adultmale_neutral",643.1,643.3,643.5,643.5,643.6,643.8,2
"849","Adultmale_neutral05.512.csv","Adultmale_neutral",100.8,212.3,613,469,632.7,661.1,65
"850","Adultmale_neutral05.csv","Adultmale_neutral",100.8,212.6,613.7,477.6,632.8,661.1,127
"851","Adultmale_neutral05.csv","Adultmale_neutral",202.5,202.5,202.5,202.5,202.5,202.5,1
"852","Adultmale_neutral05.spec.csv","Adultmale_neutral",100.6,213.5,614,480.4,632.9,662.1,251
"853","Adultmale_neutral05.spec.csv","Adultmale_neutral",202.6,202.7,202.8,202.8,203,203.1,3
"854","Adultmale_neutral05.spec.csv","Adultmale_neutral",202.5,202.5,202.5,202.5,202.5,202.5,2
"855","Adultmale_neutral05.spec.csv","Adultmale_neutral",202.9,202.9,202.9,202.9,202.9,202.9,1
"856","Adultmale_neutral06.512.csv","Adultmale_neutral",108.2,109.7,111.3,347.2,618.4,661.8,72
"857","Adultmale_neutral06.csv","Adultmale_neutral",108.2,109.6,111.3,349.1,618.1,664.8,145
"858","Adultmale_neutral06.spec.csv","Adultmale_neutral",108.2,109.7,111.3,351.8,618,664.8,288
"859","Adultmale_neutral06.spec.csv","Adultmale_neutral",109.3,109.3,109.3,109.3,109.3,109.3,1
"860","Adultmale_neutral07.512.csv","Adultmale_neutral",112.1,114.6,115.4,201.5,280.2,616.3,94
"861","Adultmale_neutral07.csv","Adultmale_neutral",112.1,114.6,115.4,202.3,280.3,616.3,188
"862","Adultmale_neutral07.spec.csv","Adultmale_neutral",112.1,114.6,115.5,203.9,280.3,619.8,376
"863","Adultmale_neutral08.512.csv","Adultmale_neutral",104.4,208.4,603.8,465.4,620,662.1,89
"864","Adultmale_neutral08.csv","Adultmale_neutral",104,208.4,600.9,455,619.3,662.1,177
"865","Adultmale_neutral08.spec.csv","Adultmale_neutral",176.6,176.6,176.6,176.6,176.6,176.6,1
"866","Adultmale_neutral08.spec.csv","Adultmale_neutral",537.5,538.4,539.3,539.4,540.4,541.5,3
"867","Adultmale_neutral08.spec.csv","Adultmale_neutral",103.8,208.2,600.9,448.1,619.3,662.1,350
"868","Adultmale_neutral09.512.csv","Adultmale_neutral",115.4,116,121.9,352.4,693.7,710.1,81
"869","Adultmale_neutral09.csv","Adultmale_neutral",115.3,116,122.1,357.1,693.7,710.3,162
"870","Adultmale_neutral09.spec.csv","Adultmale_neutral",709.6,709.6,709.6,709.6,709.6,709.6,1
"871","Adultmale_neutral09.spec.csv","Adultmale_neutral",115.3,116,121.8,348.7,693.5,710.3,319
"872","Adultmale_neutral09.spec.csv","Adultmale_neutral",509.7,509.7,509.7,509.7,509.7,509.7,1
"873","Adultmale_neutral10.512.csv","Adultmale_neutral",164.9,363.6,683,571.6,687.2,697.2,90
"874","Adultmale_neutral10.csv","Adultmale_neutral",164.9,362.9,683.1,573.4,687.3,697.2,180
"875","Adultmale_neutral10.spec.csv","Adultmale_neutral",164.9,364.1,683.2,574.8,687.2,697.2,361
"876","Adultmale_neutral11.512.csv","Adultmale_neutral",113.2,121.5,128.8,177.9,129.7,656.7,57
"877","Adultmale_neutral11.csv","Adultmale_neutral",113.2,121.8,128.8,183.3,129.7,666.9,114
"878","Adultmale_neutral11.spec.csv","Adultmale_neutral",666.9,666.9,666.9,666.9,666.9,666.9,1
"879","Adultmale_neutral11.spec.csv","Adultmale_neutral",113.2,121.5,128.8,178.1,129.7,656.7,225
"880","Adultmale_neutral12.512.csv","Adultmale_neutral",91.63,100.6,194,206.3,197.1,618.1,70
"881","Adultmale_neutral12.512.csv","Adultmale_neutral",691.8,691.8,691.8,691.8,691.8,691.8,1
"882","Adultmale_neutral12.csv","Adultmale_neutral",91.63,100.6,193.8,213,197.1,633.3,138
"883","Adultmale_neutral12.csv","Adultmale_neutral",575.3,575.3,575.3,575.3,575.3,575.3,1
"884","Adultmale_neutral12.csv","Adultmale_neutral",89.28,239.9,390.5,390.5,541.2,691.8,2
"885","Adultmale_neutral12.csv","Adultmale_neutral",583.8,583.8,583.8,583.8,583.8,583.8,1
"886","Adultmale_neutral12.spec.csv","Adultmale_neutral",91.59,100.6,193.8,204.8,196.9,633.3,266
"887","Adultmale_neutral12.spec.csv","Adultmale_neutral",89.69,570.2,571.4,508.1,582.1,590.7,7
"888","Adultmale_neutral12.spec.csv","Adultmale_neutral",574.7,574.8,575,575,575.1,575.3,2
"889","Adultmale_neutral12.spec.csv","Adultmale_neutral",89.28,241.8,394.4,394.4,546.9,699.4,2
"890","Adultmale_neutral12.spec.csv","Adultmale_neutral",584.4,584.4,584.4,584.4,584.4,584.4,1
"891","Adultmale_neutral13.512.csv","Adultmale_neutral",90.78,583.1,594.9,562.8,630.8,661.2,75
"892","Adultmale_neutral13.csv","Adultmale_neutral",90.7,582.5,594.5,556.3,632.7,661.2,149
"893","Adultmale_neutral13.csv","Adultmale_neutral",638.7,638.7,638.7,638.7,638.7,638.7,1
"894","Adultmale_neutral13.spec.csv","Adultmale_neutral",90.64,582.2,594.5,556,631.7,661.8,297
"895","Adultmale_neutral13.spec.csv","Adultmale_neutral",638.7,638.7,638.7,638.7,638.7,638.7,1
"896","Adultmale_neutral14.512.csv","Adultmale_neutral",548.9,572.6,579.9,582.5,591.8,613.5,64
"897","Adultmale_neutral14.csv","Adultmale_neutral",548.9,572.1,580.4,582.4,592.1,613.8,128
"898","Adultmale_neutral14.spec.csv","Adultmale_neutral",548.9,572.1,580.1,582.4,592.1,614.5,255
"899","Adultmale_neutral15.512.csv","Adultmale_neutral",99.26,303.9,311.6,273.8,326.5,339.9,74
"900","Adultmale_neutral15.csv","Adultmale_neutral",99.08,305.1,311.8,275.4,326.8,346,147
"901","Adultmale_neutral15.spec.csv","Adultmale_neutral",345.4,345.4,345.4,345.4,345.4,345.4,1
"902","Adultmale_neutral15.spec.csv","Adultmale_neutral",334.9,335.3,335.7,336.8,337.7,339.8,3
"903","Adultmale_neutral15.spec.csv","Adultmale_neutral",99.08,304.4,311.6,273.7,326.5,339.9,289
"904","Animal_cat01.512.csv","Animal_cat",109.4,382.7,395.9,422.6,401.6,2250,137
"905","Animal_cat01.512.csv","Animal_cat",455.3,455.3,455.3,455.3,455.3,455.3,1
"906","Animal_cat01.csv","Animal_cat",84.69,382.9,396.3,418.6,402.1,2250,274
"907","Animal_cat01.csv","Animal_cat",455.3,455.3,455.3,455.3,455.3,455.3,1
"908","Animal_cat01.spec.csv","Animal_cat",84.69,387,398.6,424.4,402.9,2250,328
"909","Animal_cat01.spec.csv","Animal_cat",159.3,378.4,391.7,403.6,398.1,1439,220
"910","Animal_cat01.spec.csv","Animal_cat",260.8,261.3,261.7,261.7,262.1,262.5,2
"911","Animal_cat02.512.csv","Animal_cat",565.6,1000,1098,1051,1144,3329,132
"912","Animal_cat02.csv","Animal_cat",384,1001,1098,1048,1144,3329,260
"913","Animal_cat02.csv","Animal_cat",921.8,922.3,922.7,922.7,923.2,923.6,2
"914","Animal_cat02.spec.csv","Animal_cat",383.6,1001,1098,1050,1145,3330,519
"915","Animal_cat02.spec.csv","Animal_cat",921.8,922.5,923.1,922.9,923.3,923.6,5
"916","Animal_cat03.512.csv","Animal_cat",289.2,297.9,322.3,445.4,570.4,1124,137
"917","Animal_cat03.csv","Animal_cat",289.2,297.8,322.1,443.3,571.2,1124,273
"918","Animal_cat03.spec.csv","Animal_cat",288.7,297.7,320.1,440.6,570,1124,547
"919","Animal_cat04.512.csv","Animal_cat",552.8,987.9,1107,1029,1173,1228,134
"920","Animal_cat04.512.csv","Animal_cat",1051,1051,1051,1051,1051,1051,1
"921","Animal_cat04.csv","Animal_cat",552,1004,1111,1035,1174,1228,266
"922","Animal_cat04.csv","Animal_cat",880.9,880.9,880.9,880.9,880.9,880.9,1
"923","Animal_cat04.csv","Animal_cat",519.7,652.6,785.4,785.4,918.3,1051,2
"924","Animal_cat04.spec.csv","Animal_cat",551.3,1007,1111,1036,1175,1228,532
"925","Animal_cat04.spec.csv","Animal_cat",883.2,883.2,883.2,883.2,883.2,883.2,1
"926","Animal_cat04.spec.csv","Animal_cat",519.7,520,520.3,520.3,520.6,520.8,2
"927","Animal_cat05.512.csv","Animal_cat",158.3,441.4,477.6,463.7,489.9,1494,140
"928","Animal_cat05.csv","Animal_cat",158.3,441.4,477.4,467.8,489.7,1502,276
"929","Animal_cat05.csv","Animal_cat",493.7,493.8,493.9,493.9,493.9,494,2
"930","Animal_cat05.spec.csv","Animal_cat",158.3,441.3,477.5,469.9,489.7,1506,553
"931","Animal_cat05.spec.csv","Animal_cat",493.7,493.8,494,494,494.1,494.2,2
"932","Animal_cat06.512.csv","Animal_cat",129.4,397.4,420.3,446.4,431.2,1583,118
"933","Animal_cat06.512.csv","Animal_cat",1364,1364,1364,1364,1364,1364,1
"934","Animal_cat06.512.csv","Animal_cat",127.3,127.3,127.3,127.3,127.3,127.3,1
"935","Animal_cat06.512.csv","Animal_cat",814.8,814.8,814.8,814.8,814.8,814.8,1
"936","Animal_cat06.csv","Animal_cat",129.4,399.2,420.5,437.2,430.9,1582,226
"937","Animal_cat06.csv","Animal_cat",181.9,181.9,181.9,181.9,181.9,181.9,1
"938","Animal_cat06.csv","Animal_cat",245.4,245.5,260.8,588.6,603.8,1587,4
"939","Animal_cat06.csv","Animal_cat",363.9,363.9,363.9,363.9,363.9,363.9,1
"940","Animal_cat06.csv","Animal_cat",1364,1367,1371,1371,1374,1378,2
"941","Animal_cat06.csv","Animal_cat",843,843,843,843,843,843,1
"942","Animal_cat06.csv","Animal_cat",127.3,127.3,127.3,127.3,127.3,127.3,1
"943","Animal_cat06.csv","Animal_cat",195.4,350.2,505.1,505.1,660,814.8,2
"944","Animal_cat06.spec.csv","Animal_cat",129.1,399.2,420.9,434.4,430.9,1582,452
"945","Animal_cat06.spec.csv","Animal_cat",181.5,181.6,181.7,181.7,181.8,181.9,2
"946","Animal_cat06.spec.csv","Animal_cat",130.5,188,245.5,221.4,260.7,276,7
"947","Animal_cat06.spec.csv","Animal_cat",1587,1587,1587,1587,1587,1587,1
"948","Animal_cat06.spec.csv","Animal_cat",1584,1584,1584,1584,1584,1584,1
"949","Animal_cat06.spec.csv","Animal_cat",363.9,672.2,980.5,980.5,1289,1597,2
"950","Animal_cat06.spec.csv","Animal_cat",360.6,360.9,361.1,361.1,361.4,361.6,2
"951","Animal_cat06.spec.csv","Animal_cat",725.9,725.9,725.9,725.9,725.9,725.9,1
"952","Animal_cat06.spec.csv","Animal_cat",1373,1373,1373,1373,1373,1373,1
"953","Animal_cat06.spec.csv","Animal_cat",843,843,843,843,843,843,1
"954","Animal_cat06.spec.csv","Animal_cat",786.3,786.3,786.3,786.3,786.3,786.3,1
"955","Animal_cat06.spec.csv","Animal_cat",195.4,333.2,471.1,471.1,608.9,746.8,2
"956","Animal_cat07.512.csv","Animal_cat",282.1,315.1,565.3,486.8,580.6,1051,137
"957","Animal_cat07.512.csv","Animal_cat",430.9,430.9,430.9,430.9,430.9,430.9,1
"958","Animal_cat07.csv","Animal_cat",282.1,315.4,565.3,488.9,580.7,1109,274
"959","Animal_cat07.csv","Animal_cat",430.9,430.9,430.9,430.9,430.9,430.9,1
"960","Animal_cat07.spec.csv","Animal_cat",282.1,315.4,565.4,490,580.7,1120,547
"961","Animal_cat07.spec.csv","Animal_cat",443,444.4,445.9,445.9,447.3,448.7,2
"962","Animal_cat08.512.csv","Animal_cat",289.7,489.5,536.5,502.1,576.9,607.1,36
"963","Animal_cat08.512.csv","Animal_cat",283.3,509.2,570.3,858.5,582.2,4215,80
"964","Animal_cat08.csv","Animal_cat",287.9,489.1,528.4,497.9,576.3,607.1,73
"965","Animal_cat08.csv","Animal_cat",258.8,498.3,570.3,855.4,582.2,4215,160
"966","Animal_cat08.spec.csv","Animal_cat",287.9,487.1,515.7,491.5,568.6,607.1,140
"967","Animal_cat08.spec.csv","Animal_cat",596.7,596.8,596.9,596.9,596.9,597,2
"968","Animal_cat08.spec.csv","Animal_cat",598.4,598.4,598.4,598.4,598.4,598.4,1
"969","Animal_cat08.spec.csv","Animal_cat",112.5,147.6,182.7,182.7,217.8,252.9,2
"970","Animal_cat08.spec.csv","Animal_cat",258.1,496.7,570.3,845.6,582.2,4224,318
"971","Animal_cat09.512.csv","Animal_cat",539.2,716.2,788.8,972.5,1004,4203,64
"972","Animal_cat09.512.csv","Animal_cat",485.7,664.2,1159,1502,1198,4546,53
"973","Animal_cat09.csv","Animal_cat",539.2,718.4,788.1,949,1004,4236,127
"974","Animal_cat09.csv","Animal_cat",481.3,661.8,1159,1494,1199,4546,106
"975","Animal_cat09.spec.csv","Animal_cat",538.6,718.1,788.1,947.1,1005,4236,255
"976","Animal_cat09.spec.csv","Animal_cat",600.2,600.2,600.2,600.2,600.2,600.2,1
"977","Animal_cat09.spec.csv","Animal_cat",481.3,658.5,1154,1473,1199,4546,213
"978","Animal_cat10.512.csv","Animal_cat",453.5,869.8,1067,986.2,1119,1275,75
"979","Animal_cat10.512.csv","Animal_cat",200.1,850.4,1041,1254,1284,2922,57
"980","Animal_cat10.csv","Animal_cat",453.5,870.7,1065,986.8,1118,1276,148
"981","Animal_cat10.csv","Animal_cat",374.8,701.3,1028,1028,1354,1681,2
"982","Animal_cat10.csv","Animal_cat",200.1,856,1054,1266,1286,2954,115
"983","Animal_cat10.spec.csv","Animal_cat",438.6,869.2,1063,984.3,1117,1277,297
"984","Animal_cat10.spec.csv","Animal_cat",726.5,726.5,726.5,726.5,726.5,726.5,1
"985","Animal_cat10.spec.csv","Animal_cat",374.8,374.8,374.8,374.8,374.8,374.8,1
"986","Animal_cat10.spec.csv","Animal_cat",374.4,701,1028,1028,1354,1681,2
"987","Animal_cat10.spec.csv","Animal_cat",200.1,852.6,1057,1278,1289,3967,230
"988","Animal_cat11.512.csv","Animal_cat",122,499.8,520,514.6,544.3,1043,118
"989","Animal_cat11.512.csv","Animal_cat",90.88,430.4,734.3,919.7,1467,2132,10
"990","Animal_cat11.csv","Animal_cat",116.6,499.6,520.2,514.8,547.1,1043,237
"991","Animal_cat11.csv","Animal_cat",109.5,421.1,558.8,911.6,1630,2132,17
"992","Animal_cat11.csv","Animal_cat",90.88,90.88,90.88,90.88,90.88,90.88,1
"993","Animal_cat11.spec.csv","Animal_cat",116.6,500.5,520.8,518.4,547.5,1048,473
"994","Animal_cat11.spec.csv","Animal_cat",109.5,421.2,728.9,929.2,1627,2163,30
"995","Animal_cat11.spec.csv","Animal_cat",369.1,754.3,1140,1140,1525,1910,2
"996","Animal_cat11.spec.csv","Animal_cat",90.88,90.88,90.88,90.88,90.88,90.88,1
"997","Animal_cat12.512.csv","Animal_cat",282.1,315.6,566.5,483.2,579.8,633.5,140
"998","Animal_cat12.csv","Animal_cat",282.1,315.6,566.4,482.5,579.8,633.5,278
"999","Animal_cat12.csv","Animal_cat",562.8,564.3,565.9,565.9,567.5,569.1,2
"1000","Animal_cat12.spec.csv","Animal_cat",282.1,315.4,566.3,481.8,579.8,634,555
"1001","Animal_cat12.spec.csv","Animal_cat",565.6,566.5,567.4,567.4,568.2,569.1,2
"1002","Animal_cat13.512.csv","Animal_cat",150.4,306.6,569.9,517,591.1,1641,121
"1003","Animal_cat13.512.csv","Animal_cat",256.8,274.4,280.7,354.2,455.9,520.6,6
"1004","Animal_cat13.512.csv","Animal_cat",597.7,597.7,597.7,597.7,597.7,597.7,1
"1005","Animal_cat13.csv","Animal_cat",150.4,306.2,569.6,512.3,591,1641,240
"1006","Animal_cat13.csv","Animal_cat",256.8,270.8,395.8,393.6,518.4,524,8
"1007","Animal_cat13.csv","Animal_cat",280.9,280.9,280.9,280.9,280.9,280.9,1
"1008","Animal_cat13.csv","Animal_cat",596.2,596.6,597,597,597.3,597.7,2
"1009","Animal_cat13.spec.csv","Animal_cat",150.4,306.3,569.4,512.5,590.4,1641,478
"1010","Animal_cat13.spec.csv","Animal_cat",841.6,841.6,841.6,841.6,841.6,841.6,1
"1011","Animal_cat13.spec.csv","Animal_cat",872.1,872.1,872.1,872.1,872.1,872.1,1
"1012","Animal_cat13.spec.csv","Animal_cat",256.8,274.9,512.6,414.6,519.5,524,16
"1013","Animal_cat13.spec.csv","Animal_cat",280,280,280,280,280,280,1
"1014","Animal_cat13.spec.csv","Animal_cat",280.9,280.9,280.9,280.9,280.9,280.9,1
"1015","Animal_cat13.spec.csv","Animal_cat",596.2,596.3,596.5,596.5,596.6,596.7,2
"1016","Animal_cat14.512.csv","Animal_cat",282.1,315.6,565.6,487.5,580,1066,138
"1017","Animal_cat14.csv","Animal_cat",282.1,315.3,565.6,486.7,580.2,1100,275
"1018","Animal_cat14.spec.csv","Animal_cat",282.1,315.4,565.8,488.5,580.4,1104,551
"1019","Animal_cat15.512.csv","Animal_cat",116.4,499.8,520.3,517.5,546.6,1042,118
"1020","Animal_cat15.512.csv","Animal_cat",181.2,376.8,915.4,933.7,1513,1672,8
"1021","Animal_cat15.csv","Animal_cat",116.4,500.9,520.7,520.6,546.5,1043,235
"1022","Animal_cat15.csv","Animal_cat",141,402.4,918.8,982.2,1667,1867,15
"1023","Animal_cat15.spec.csv","Animal_cat",116.4,501.5,521.1,523.2,547,1048,470
"1024","Animal_cat15.spec.csv","Animal_cat",141,423.5,932.9,1062,1669,1893,26
"1025","Animal_cat15.spec.csv","Animal_cat",181.2,181.2,181.2,181.2,181.2,181.2,1
"1026","Animal_cat15.spec.csv","Animal_cat",381.4,650,918.6,918.6,1187,1456,2
"1027","Animal_cat15.spec.csv","Animal_cat",699.2,699.2,699.2,699.2,699.2,699.2,1
"1028","Animal_dog01.512.csv","Animal_dog",347.5,698.1,728.4,941.8,759.5,4258,124
"1029","Animal_dog01.512.csv","Animal_dog",1021,1023,1025,1025,1027,1029,2
"1030","Animal_dog01.512.csv","Animal_dog",957.2,957.2,957.2,957.2,957.2,957.2,1
"1031","Animal_dog01.512.csv","Animal_dog",247.9,247.9,247.9,247.9,247.9,247.9,1
"1032","Animal_dog01.csv","Animal_dog",347.5,697.4,727.7,939.9,758.7,4321,245
"1033","Animal_dog01.csv","Animal_dog",1034,1034,1034,1034,1034,1034,1
"1034","Animal_dog01.csv","Animal_dog",1031,1031,1031,1031,1031,1031,1
"1035","Animal_dog01.csv","Animal_dog",1029,1030,1031,1031,1032,1032,2
"1036","Animal_dog01.csv","Animal_dog",1001,1006,1011,1011,1016,1021,2
"1037","Animal_dog01.csv","Animal_dog",958.7,958.7,958.7,958.7,958.7,958.7,1
"1038","Animal_dog01.csv","Animal_dog",246.6,246.9,247.1,247.1,247.4,247.6,2
"1039","Animal_dog01.spec.csv","Animal_dog",347.5,695.4,726.3,917.6,758.3,4247,485
"1040","Animal_dog01.spec.csv","Animal_dog",4230,4251,4273,4274,4297,4321,4
"1041","Animal_dog01.spec.csv","Animal_dog",1034,1036,1037,1037,1038,1039,2
"1042","Animal_dog01.spec.csv","Animal_dog",1031,1031,1031,1031,1031,1031,1
"1043","Animal_dog01.spec.csv","Animal_dog",1029,1030,1031,1031,1033,1034,4
"1044","Animal_dog01.spec.csv","Animal_dog",1014,1018,1021,1020,1023,1025,3
"1045","Animal_dog01.spec.csv","Animal_dog",958.7,960.8,962.9,964.2,967,971.1,3
"1046","Animal_dog01.spec.csv","Animal_dog",245.7,245.7,245.7,245.7,245.7,245.7,1
"1047","Animal_dog01.spec.csv","Animal_dog",247.6,247.6,247.6,247.6,247.6,247.6,1
"1048","Animal_dog02.512.csv","Animal_dog",436.3,455.6,483.3,691.8,737,1402,16
"1049","Animal_dog02.512.csv","Animal_dog",455.1,455.1,455.1,455.1,455.1,455.1,1
"1050","Animal_dog02.512.csv","Animal_dog",63.44,476.1,496.8,659.6,637.3,3463,115
"1051","Animal_dog02.csv","Animal_dog",208.6,454.2,483.3,645.4,570.7,1402,34
"1052","Animal_dog02.csv","Animal_dog",455.1,461.1,467.2,471.2,479.3,491.4,3
"1053","Animal_dog02.csv","Animal_dog",63.44,475.2,496.9,654.6,639.4,3463,229
"1054","Animal_dog02.spec.csv","Animal_dog",208.7,218,227.4,227.4,236.8,246.1,2
"1055","Animal_dog02.spec.csv","Animal_dog",435.5,455.3,484.7,721.3,630.8,4303,64
"1056","Animal_dog02.spec.csv","Animal_dog",214.8,453.6,466.3,430.7,467.7,491.4,7
"1057","Animal_dog02.spec.csv","Animal_dog",63.44,475.2,498.4,655.5,639.8,3463,451
"1058","Animal_dog02.spec.csv","Animal_dog",473.5,475.9,478.6,478.8,481.5,484.7,4
